# Experiment File Name : card ARV7 _6 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"P8","153","-478026_mir","0.981","Amp","UNKNOWN","25.135","24.628","0.717","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"P9","153","-478213_mir","0.642","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"P10","153","-478343_mir","1.106","Amp","UNKNOWN","31.364","31.107","0.364","-","-","-","-","-","-","-","true","0.07","true","3.0","27.0","false",
"P11","153","-477860_mir","1.437","Amp","UNKNOWN","22.010","22.012","0.003","-","-","-","-","-","-","-","true","0.511","true","3.0","14.0","false",
"P12","153","-478225_mir","1.006","Amp","UNKNOWN","26.265","25.955","0.439","-","-","-","-","-","-","-","true","0.06","true","3.0","22.0","false",
"P13","153","-478412_mir","0.822","Amp","UNKNOWN","Undetermined","24.405","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"P14","153","-477885_mir","1.383","Amp","UNKNOWN","31.967","31.748","0.31","-","-","-","-","-","-","-","true","0.372","true","3.0","24.0","false",
"P15","153","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"P16","153","-477916_mir","1.466","Amp","UNKNOWN","26.331","26.174","0.222","-","-","-","-","-","-","-","true","0.366","true","3.0","20.0","false",
"P17","153","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.115","true","3.0","39.0","false",
"P18","153","-477967_mir","0.844","Amp","UNKNOWN","25.802","26.08","0.394","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"P19","153","-477982_mir","1.378","Amp","UNKNOWN","32.439","32.569","0.184","-","-","-","-","-","-","-","true","0.369","true","3.0","25.0","false",
"P20","153","-478323_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"P21","153","-478074_mir","0.696","No Amp","UNKNOWN","25.047","24.435","0.866","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"P22","153","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"P23","153","-477952_mir","1.259","Amp","UNKNOWN","28.172","27.805","0.519","-","-","-","-","-","-","-","true","0.207","true","3.0","21.0","false",
"P24","153","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.061","true","3.0","39.0","false",

