# Experiment File Name : card ARV7 _7 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"P8","209","-478026_mir","0.754","Amp","UNKNOWN","25.814","25.893","0.112","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"P9","209","-478213_mir","0.554","Inconclusive","UNKNOWN","Undetermined","37.741","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"P10","209","-478343_mir","1.103","Amp","UNKNOWN","26.147","25.703","0.628","-","-","-","-","-","-","-","true","0.043","true","3.0","23.0","false",
"P11","209","-477860_mir","1.396","Amp","UNKNOWN","21.166","21.016","0.213","-","-","-","-","-","-","-","true","0.365","true","3.0","14.0","false",
"P12","209","-478225_mir","1.118","Amp","UNKNOWN","23.830","23.779","0.072","-","-","-","-","-","-","-","true","0.047","true","3.0","20.0","false",
"P13","209","-478412_mir","0.947","Amp","UNKNOWN","23.679","23.371","0.436","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"P14","209","-477885_mir","1.392","Amp","UNKNOWN","28.588","28.108","0.679","-","-","-","-","-","-","-","true","0.383","true","3.0","21.0","false",
"P15","209","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"P16","209","-477916_mir","1.52","Amp","UNKNOWN","24.631","24.712","0.114","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"P17","209","-477925_mir","1.276","Amp","UNKNOWN","30.815","30.747","0.096","-","-","-","-","-","-","-","true","0.107","true","3.0","25.0","false",
"P18","209","-477967_mir","1.0","Amp","UNKNOWN","29.022","27.86","1.644","-","-","-","-","-","-","-","true","0.04","true","3.0","26.0","false",
"P19","209","-477982_mir","1.392","Amp","UNKNOWN","29.630","28.736","1.264","-","-","-","-","-","-","-","true","0.362","true","3.0","23.0","false",
"P20","209","-478323_mir","1.105","Amp","UNKNOWN","25.930","24.573","1.92","-","-","-","-","-","-","-","true","0.064","true","3.0","22.0","false",
"P21","209","-478074_mir","1.191","Amp","UNKNOWN","23.316","23.341","0.036","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"P22","209","-478350_mir","0.884","No Amp","UNKNOWN","Undetermined","36.762","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"P23","209","-477952_mir","1.372","Amp","UNKNOWN","23.231","23.317","0.122","-","-","-","-","-","-","-","true","0.244","true","3.0","17.0","false",
"P24","209","-478411_mir","0.269","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",

